Customer ID,Order City,Order Postal,Order State,Latitude,Longitude
15304,fennville,49408,mi,42.5941,-86.1046
15303,Farmington Hills,48335-1214,MI,42.4853,-83.3772
15301,Farmington Hills,48334,MI,42.4853,-83.3772
15300,EMPIRE,49630-9499,MI,44.8111,-86.0601
15299,ELLSWORTH,49729-9681,MI,45.1656,-85.2462
15298,EAST TAWAS,48730-9434,MI,44.2795,-83.4903
15297,Dexter,48130,MI,42.3384,-83.8886
15296,DETROIT,48213-2270,MI,42.3487,-83.0567
15292,DEARBORN HEIGHTS,48127-4603,MI,42.337,-83.2733
15291,DEARBORN HEIGHTS,48127-2412,MI,42.337,-83.2733
15290,Davison,48423,MI,43.0347,-83.518
15289,COMMERCE TOWNSHIP,48382-1378,MI,42.61,-83.5
15288,Clinton Township,48035,MI,42.587,-82.9199
15287,CLARKSTON,48348-5067,MI,42.7359,-83.4188
15286,CLARKSTON,48346-4037,MI,42.7359,-83.4188
15281,CANTON,48188-2580,MI,42.3074,-83.4869
15280,Brown City,48416,MI,43.2122,-82.9897
15279,Bridgman,49106,MI,41.9431,-86.557
15277,Bloomfield Hills,48304,MI,42.5836,-83.2455
15276,Big Rapids,49307,MI,43.6981,-85.4837
15275,BELLAIRE,49615-8497,MI,44.9803,-85.2112
15274,BAY CITY,48706-6314,MI,43.5945,-83.8889
15272,BATH,48808-9615,MI,42.819,-84.449
15271,ANN ARBOR,48108-2617,MI,42.2682,-83.7312
15270,Ann Arbor,48103,MI,42.2682,-83.7312
15269,ADRIAN,49221,MI,41.8975,-84.0372
15267,WISCASSET,04578-4278,ME,44.0029,-69.6656
15266,WINSLOW,04901-0315,ME,44.547,-69.6212
15265,WELLS,04090-5000,ME,43.322,-70.5809
15264,WATERVILLE,04901-4734,ME,44.552,-69.6317
15263,UNION,04862-3213,ME,44.2115,-69.2742
15262,TURNER,04282-3715,ME,44.2565,-70.2562
15261,Rockport,04856-4032,ME,44.1845,-69.0761
15260,RANGELEY,04970-4257,ME,44.9664,-70.6428
15258,PORTLAND,04103-5800,ME,43.661,-70.2549
15257,ORONO,04473-4048,ME,44.8833,-68.6723
15256,Ogunquit,3907,ME,43.249,-70.5992
15255,KENNEBUNKPORT,04046-6724,ME,43.3618,-70.4767
15254,CAPE ELIZABETH,04107-2417,ME,43.5637,-70.2
15253,BRUNSWICK,04011-3820,ME,43.9145,-69.9653
15252,BROOKLIN,04616-3035,ME,44.2661,-68.5691
15251,BRIDGTON,04009-4211,ME,44.0548,-70.7128
15249,BELFAST,04915-7313,ME,44.4259,-69.0064
15247,BELFAST,04915-0100,ME,44.4259,-69.0064
15246,BANGOR,04401-3335,ME,44.8012,-68.7778
15245,WOODSTOCK,21163-1358,MD,39.3307,-76.8695
15244,WALKERSVILLE,21793-8112,MD,39.4862,-77.3519
15243,WALDORF,20601-3583,MD,38.6264,-76.9107
15241,uppermarlboro,20772,MD,38.8163,-76.7518
15240,TAKOMA PARK,20912-5537,MD,38.9779,-77.0075
15239,SILVER SPRING,20906-5022,MD,38.9959,-77.0289
15238,Silver Spring,20903,MD,38.9959,-77.0289
15237,SILVER SPRING,20902-2009,MD,38.9959,-77.0289
15236,SILVER SPRING,20901-3835,MD,38.9959,-77.0289
15235,SILVER SPRING,20901-2028,MD,38.9959,-77.0289
15234,SALISBURY,21804-2224,MD,38.3662,-75.6009
15232,Rockville,20852-2202,MD,39.084,-77.1528
15230,ROCKVILLE,20850-5469,MD,39.084,-77.1528
15228,ROCKVILLE,20850-2111,MD,39.084,-77.1528
15227,Randallstown,21133-1201,MD,39.3677,-76.7955
15226,POTOMAC,20854-2878,MD,39.0179,-77.2095
15225,POTOMAC,20854-2760,MD,39.0179,-77.2095
15224,POTOMAC,20854-2444,MD,39.0179,-77.2095
15223,PIKESVILLE,21208-1322,MD,39.3745,-76.7227
15222,PHOENIX,21131-1435,MD,39.5165,-76.6161
15221,Perry Hall,21128-9392,MD,39.4301,-76.4563
15220,OLNEY,20832-2370,MD,39.1532,-77.0668
15219,NORTH POTOMAC,20878-4722,MD,39.098,-77.2369
15218,NORTH POTOMAC,20878-2460,MD,39.098,-77.2369
15216,New Market,21774,MD,39.3826,-77.2694
15215,MOUNT AIRY,21771-8050,MD,39.3762,-77.1547
15214,Montgomery Village,20886,MD,39.1729,-77.203
15213,MARRIOTTSVILLE,21104-1480,MD,39.3502,-76.8994
15212,LUTHERVILLE,21093-7447,MD,,
15211,Laurel,20723-1743,MD,39.0993,-76.8483
15210,Laurel,20707,MD,39.0993,-76.8483
15208,LA PLATA,20646-4009,MD,38.5293,-76.9753
15206,La Plata,20646,MD,38.5293,-76.9753
15205,HARWOOD,20776-9529,MD,38.8654,-76.62
15204,HANOVER,21076-1687,MD,39.1929,-76.7241
15203,Hagerstown,21740,MD,39.6419,-77.7203
15201,GAITHERSBURG,20882-4001,MD,39.1434,-77.2014
15199,GAITHERSBURG,20877-2221,MD,39.1434,-77.2014
15198,Gaithersburg,20877-1918,MD,39.1434,-77.2014
15197,Fulton,20759-9622,MD,39.1509,-76.923
15195,Fulton,20759,MD,39.1509,-76.923
15194,FREDERICK,21705-3613,MD,39.4144,-77.4106
15193,FREDERICK,21703-7359,MD,39.4144,-77.4106
15192,FREDERICK,21702-3393,MD,39.4144,-77.4106
15189,FREDERICK,21702-1100,MD,39.4144,-77.4106
15187,Frederick,21702,MD,39.4144,-77.4106
15186,FREDERICK,21701-5231,MD,39.4144,-77.4106
15185,FORT WASHINGTON,20744-7220,MD,38.7125,-77.0125
15184,FORT WASHINGTON,20744-6743,MD,38.7125,-77.0125
15182,FORT WASHINGTON,20744-4284,MD,38.7125,-77.0125
15181,Edgewater,21037,MD,38.9571,-76.55
15180,EASTON,21601-3004,MD,38.7743,-76.0763
15179,CROFTON,21114,MD,39.0018,-76.6875
15178,COLUMBIA,21045-5140,MD,39.2156,-76.8582
15175,Columbia,21045-5134,MD,39.2156,-76.8582
15174,COLUMBIA,21044-2775,MD,39.2156,-76.8582
15172,COLUMBIA,21044-1802,MD,39.2156,-76.8582
15171,COCKEYSVILLE,21030-1935,MD,39.4812,-76.6439
15168,Clarksville,21029-1436,MD,39.1845,-76.9122
15167,CHEVY CHASE,20815-5931,MD,38.9824,-77.0846
15165,CHEVY CHASE,20815-4261,MD,38.9824,-77.0846
15164,CATONSVILLE,21228-5637,MD,39.2721,-76.7319
15163,CALIFORNIA,20619-3346,MD,38.29,-76.5
15160,BRUNSWICK,21716-9741,MD,39.3132,-77.6282
15159,BRANDYWINE,20613-5941,MD,38.6968,-76.8477
15158,Bethesda,20817-6627,MD,38.9848,-77.0946
15157,Bethesda,20817,MD,38.9848,-77.0946
15156,BETHESDA,20816-2023,MD,38.9848,-77.0946
15154,BETHESDA,20814-2134,MD,38.9848,-77.0946
15153,BETHESDA,20814-2001,MD,38.9848,-77.0946
15152,BERWYN HEIGHTS,20740-2763,MD,38.994,-76.9105
15150,BERLIN,21811-9433,MD,38.3226,-75.2177
15149,BELCAMP,21017-1310,MD,39.4686,-76.2349
15148,BEL AIR,21014-2741,MD,39.5355,-76.349
15147,BALTIMORE,21239-2602,MD,39.2909,-76.6108
15146,BALTIMORE,21222-3463,MD,39.2909,-76.6108
15145,BALTIMORE,21218-1930,MD,39.2909,-76.6108
15144,Baltimore,21210,MD,39.2909,-76.6108
15143,Arnold,21012,Md,39.0321,-76.5025
15142,ANNAPOLIS,21409-5748,MD,38.9786,-76.4928
15140,ANNAPOLIS,21409-5714,MD,38.9786,-76.4928
15139,ANNAPOLIS,21409-4700,MD,38.9786,-76.4928
15136,ANNAPOLIS,21403-3443,MD,38.9786,-76.4928
15135,ANNAPOLIS,21401-7292,MD,38.9786,-76.4928
15134,ANNAPOLIS,21401-4424,MD,38.9786,-76.4928
15133,ABINGDON,21009-2507,MD,39.4623,-76.2791
15132,Winchendon,1475,Massachusetts,42.6862,-72.044
15130,WATERTOWN,02472-4211,MASSACHUSETTS,42.3709,-71.1828
15129,WALPOLE,02081-1423,MASSACHUSETTS,42.1418,-71.2495
15128,PITTSFIELD,01201-8516,MASSACHUSETTS,42.4501,-73.2454
15127,LEXINGTON,02420-3914,MASSACHUSETTS,42.4473,-71.2245
15125,Cambridge,2140,Massachusetts,42.3751,-71.1056
15124,Sykesville,21784,Maryland,39.3737,-76.9678
15123,Silver Spring,20901,Maryland,38.9959,-77.0289
15122,ROCKVILLE,20853-1921,MARYLAND,39.084,-77.1528
15121,ROCKVILLE,20851-1719,MARYLAND,39.084,-77.1528
15120,RANDALLSTOWN,21133-3629,MARYLAND,39.3677,-76.7955
15119,NORTH BETHESDA,20852-4897,MARYLAND,39.0461,-77.113
15118,Kensington,20895,Maryland,39.0257,-77.0763
15117,Derwood,20855,Maryland,39.1173,-77.1611
15116,Columbia,21044,Maryland,39.2156,-76.8582
15115,CALIFORNIA,20619-3127,MARYLAND,38.29,-76.5
15114,KENDUSKEAG,04450-3123,MAINE,44.9199,-68.9313
15113,ELIOT,03903-1624,MAINE,43.1531,-70.8001
15111,CUMBERLAND,04021-3347,MAINE,43.7965,-70.2589
15110,yarmouthport,2675,ma,41.7021,-70.2495
15109,WRENTHAM,02093-1686,MA,42.0668,-71.3281
15108,WORCESTER,01609-1283,MA,42.2626,-71.8023
15107,WORCESTER,01605-1322,MA,42.2626,-71.8023
15106,WORCESTER,01602-3312,MA,42.2626,-71.8023
15105,WOBURN,01801-1017,MA,42.4793,-71.1523
15104,Westport,2791,MA,41.639,-71.0495
15103,Westminster,1473,MA,42.5459,-71.9106
15101,WESTBOROUGH,01581-3732,MA,42.2694,-71.613
15100,WEST STOCKBRIDGE,01266-9728,MA,42.3343,-73.3678
15099,west roxbury,2132,ma,42.2793,-71.1495
15098,WEST NEWTON,02465-2306,MA,42.3501,-71.2328
15097,Wellesley,02482-6211,MA,42.2965,-71.2926
15096,Wellesley,02482-1015,MA,42.2965,-71.2926
15095,WATERTOWN,02472-1904,MA,42.3709,-71.1828
15093,Wakefield,01880-3822,MA,42.5065,-71.0728
15092,WAKEFIELD,01880-3301,MA,42.5065,-71.0728
15091,UXBRIDGE,01569-1630,MA,42.0773,-71.6295
15090,Upton,1568,MA,42.1741,-71.6028
15089,TOWNSEND,01469-1138,MA,42.6668,-71.7051
15088,TOPSFIELD,01983-1406,MA,42.6376,-70.9495
15087,TEWKSBURY,01876-5223,MA,42.6106,-71.2342
15083,Swampscott,01907-2928,MA,42.4699,-70.9172
15081,Sutton,01590-4803,MA,42.1501,-71.7628
15079,SUNDERLAND,01375-9558,MA,42.4668,-72.5787
15078,SPRINGFIELD,01104-2674,MA,42.1015,-72.5898
15076,SOUTHBRIDGE,01550-2924,MA,42.0751,-72.0334
15075,SOMERVILLE,02145-3336,MA,42.3876,-71.0995
15074,Shrewsbury,1545,MA,42.2971,-71.7139
15073,Sharon,2067,MA,42.1237,-71.1787
15071,REVERE,02151-3515,MA,42.4084,-71.012
15070,QUINCY,02170-3725,MA,42.2529,-71.0023
15069,QUINCY,02169-8935,MA,42.2529,-71.0023
15068,QUINCY,02169-7412,MA,42.2529,-71.0023
15067,PLYMOUTH,02360-8254,MA,41.9584,-70.6673
15066,pittsfield,1201,ma,42.4501,-73.2454
15065,NORTH FALMOUTH,02556-2612,MA,41.6459,-70.6184
15063,NORTH ANDOVER,01845-3376,MA,42.6987,-71.1351
15062,Newton,02459-1363,MA,42.3612,-71.1953
15061,NEWTON,02458-2041,MA,42.3612,-71.1953
15060,Newton,2459,MA,42.3612,-71.1953
15059,NEEDHAM,02494-1045,MA,42.2834,-71.2328
15058,NEEDHAM,02492-1218,MA,42.2834,-71.2328
15057,NATICK,01760-4163,MA,42.2836,-71.347
15054,NANTUCKET,02554-6091,MA,41.2657,-70.0683
15053,NANTUCKET,02554-2922,MA,41.2657,-70.0683
15052,NANTUCKET,02554-2617,MA,41.2657,-70.0683
15051,N BROOKFIELD,01535-1437,MA,,
15050,Milton,2186,MA,42.2495,-71.0662
15049,Middleboro,2346,MA,41.8932,-70.9111
15048,METHUEN,01844-3650,MA,42.7262,-71.1909
15047,MEDFORD,02155-5831,MA,42.4184,-71.1062
15046,MEDFORD,02155-1520,MA,42.4184,-71.1062
15045,MASHPEE,02649-4175,MA,41.6484,-70.4811
15044,Mashpee,2649,MA,41.6484,-70.4811
15043,marlborough,1752,ma,42.3459,-71.5523
15042,Mansfield,02048-2171,MA,42.0334,-71.2189
15041,MALDEN,02148-7552,MA,42.4251,-71.0662
15039,lynnfield,1940,ma,42.539,-71.0481
15038,LYNN,1905,MA,42.4668,-70.9495
15036,LUDLOW,01056-1555,MA,42.1601,-72.4759
15035,LEXINGTON,02421-5621,MA,42.4473,-71.2245
15034,LEOMINSTER,01453-1904,MA,42.5251,-71.7598
15033,LEICESTER,01524-1273,MA,42.2459,-71.9087
15032,Ipswich,1938,MA,42.6793,-70.8412
15031,HYDE PARK,02136-1625,MA,42.2557,-71.1245
15030,Hull,02045-1451,MA,42.302,-70.9078
15028,HUDSON,01749-2357,MA,42.3913,-71.5678
15027,HOPKINTON,01748-2504,MA,42.2288,-71.5196
15026,HOLYOKE,01040-1164,MA,42.2043,-72.6162
15025,HAVERHILL,01830-1830,MA,42.7778,-71.0768
15024,GREENFIELD,01301-2360,MA,42.5878,-72.6006
15023,GOSHEN,01032-9604,MA,42.4547,-72.8155
15022,Gloucester,01930-2005,MA,42.6159,-70.662
15021,Gloucester,1930,Ma,42.6159,-70.662
15019,Framingham,1701,MA,42.2793,-71.4162
15018,FALMOUTH,02540-3227,MA,41.5515,-70.6148
15017,Easthampton,01027-2570,MA,42.2668,-72.669
15016,EAST FALMOUTH,02536-6130,MA,41.5784,-70.5586
15014,EAST FALMOUTH,2536,MA,41.5784,-70.5586
15012,EAST BOSTON,02128-1968,MA,42.3751,-71.0392
15010,Duxbury,2331,MA,42.0418,-70.6723
15009,Dracut,1826,MA,42.6704,-71.302
15007,DOVER,02030-2130,MA,42.2459,-71.2828
15006,CONCORD,01742-4032,MA,42.4605,-71.3489
15005,CHELSEA,02150-2961,MA,42.3918,-71.0328
15004,CHELMSFORD,01824-3209,MA,42.5998,-71.3673
15002,CHELMSFORD,01824-1408,MA,42.5998,-71.3673
15000,CHARLTON,01507-1409,MA,42.1356,-71.9701
14998,CENTERVILLE,02632-3334,MA,41.649,-70.3481
14997,CANTON,02021-3163,MA,42.1584,-71.1448
14995,CAMBRIDGE,02139-4810,MA,42.3751,-71.1056
14988,CAMBRIDGE,02139-1442,MA,42.3751,-71.1056
14987,Cambridge,2142,MA,42.3751,-71.1056
14985,BYFIELD,01922-1512,MA,42.7598,-70.9481
14984,BURLINGTON,01803-2427,MA,42.5048,-71.1956
14981,BROOKLINE,02445-5328,MA,42.3318,-71.1212
14978,Brookline,2445,MA,42.3318,-71.1212
14976,BREWSTER,02631-3022,MA,41.7601,-70.0828
14975,BREWSTER,02631-1248,MA,41.7601,-70.0828
14974,BOSTON,02199-7621,MA,42.3605,-71.0596
14973,BOSTON,02125-3205,MA,42.3605,-71.0596
14972,BOSTON,02118-2821,MA,42.3605,-71.0596
14971,BOSTON,02116-5280,MA,42.3605,-71.0596
14970,BOSTON,02116-1725,MA,42.3605,-71.0596
14968,BOSTON,02115-2834,MA,42.3605,-71.0596
14967,BOSTON,02109-1159,MA,42.3605,-71.0596
14966,Boston,2215,MA,42.3605,-71.0596
14965,Boston,2118,MA,42.3605,-71.0596
14964,Boston,2116,MA,42.3605,-71.0596
14963,Blackstone,1504,MA,42.0179,-71.5412
14962,Billerica,01821-1112,MA,42.5584,-71.2689
14961,BELMONT,02478-2278,MA,42.3959,-71.1787
14960,Auburn,1501,MA,42.1945,-71.8356
14959,ATTLEBORO,02703-1734,MA,41.9445,-71.2856
14958,ARLINGTON,02476-5820,MA,42.4154,-71.1564
14957,ANDOVER,01810-2400,MA,42.6572,-71.1409
14954,AGAWAM,01001-2460,MA,42.0695,-72.6148
14953,STONEWALL,71078-9206,LOUISIANA,32.2818,-93.8241
14952,Shreveport,71105,Louisiana,32.5222,-93.7652
14951,metairie,70006,Louisiana,29.99,-90.1505
14950,METAIRIE,70003-8407,LOUISIANA,29.99,-90.1505
14948,Lake Charles,70601,Louisiana,30.2266,-93.2174
14947,Washington,70589,LA,30.6163,-92.0571
14946,St. Gabriel,70776,La,30.2577,-91.0993
14944,SHREVEPORT,71115-3446,LA,32.5222,-93.7652
14937,RAYVILLE,71269-7027,LA,32.4774,-91.7548
14936,Ponchatoula,70454,LA,30.4388,-90.4415
14935,Pineville,71360-7302,LA,31.3224,-92.4343
14934,PINEVILLE,71360-6024,LA,31.3224,-92.4343
14932,PINEVILLE,71360,LA,31.3224,-92.4343
14931,PELICAN,71063-3216,LA,31.8824,-93.586
14930,New Orleans,70118-6155,LA,29.9499,-90.0701
14929,NEW ORLEANS,70115-2054,LA,29.9499,-90.0701
14924,METAIRIE,70001-3157,LA,29.99,-90.1505
14923,Leesville,71446,La,31.1435,-93.261
14921,LAKE CHARLES,70605-2837,LA,30.2266,-93.2174
14920,LAFAYETTE,70501-6521,LA,30.2241,-92.0198
14918,Kenner,70065-4718,LA,29.9942,-90.2418
14916,Kenner,70065,LA,29.9942,-90.2418
14915,JENNINGS,70546-8287,LA,30.2224,-92.6571
14913,FORT POLK,71459-3691,LA,31.103,-93.1791
14912,FOLSOM,70437-3421,LA,30.6302,-90.1873
14911,EDGARD,70049-2017,LA,30.0433,-90.5601
14910,DELHI,71232-3610,LA,32.4576,-91.4932
14908,COVINGTON,70435-6725,LA,30.4755,-90.1009
14907,COVINGTON,70433-5902,LA,30.4755,-90.1009
14905,CLINTON,70722-3304,LA,30.8657,-91.0157
14904,CAMPTI,71411-4848,LA,31.8935,-93.1182
14903,Bossier City,71111,LA,32.516,-93.7321
14902,BATON ROUGE,70817-7366,LA,30.4507,-91.1546
14901,Baton Rouge,70817,LA,30.4507,-91.1546
14898,BATON ROUGE,70815-4214,LA,30.4507,-91.1546
14897,BATON ROUGE,70810-6177,LA,30.4507,-91.1546
14896,Baton Rouge,70808-8848,LA,30.4507,-91.1546
14895,ATHENS,71003-0001,LA,32.6504,-93.0257
14894,Alexandria,71303-3350,LA,31.3112,-92.4449
14893,Alexandria,71303,LA,31.3112,-92.4449
14891,ALEXANDRIA,71301-4647,LA,31.3112,-92.4449
14890,LOUISVILLE,40299,KY.,38.2542,-85.7594
14889,WILDER,41076-2473,KY,39.0565,-84.4868
14888,VINE GROVE,40175-6541,KY,37.8101,-85.9814
14887,VILLA HILLS,41017-1352,KY,39.0634,-84.593
14886,VERSAILLES,40383-9148,KY,38.0526,-84.7299
14885,SOMERSET,42503-4456,KY,37.092,-84.6041
14883,SHELBIANA,41562-8129,KY,37.4254,-82.4929
14882,Russell,41169,Ky,38.5173,-82.6977
14881,Richmond,40475-8610,KY,37.7479,-84.2947
14880,Prospect,40059,Ky,38.3451,-85.6155
14878,OWENSBORO,42301-9308,KY,37.7742,-87.1133
14875,NEW HOPE,40052-6911,KY,37.632,-85.5083
14873,MC HENRY,42354-9737,KY,,
14871,MANCHESTER,40962-6341,KY,37.1537,-83.7619
14870,LOUISVILLE,40245-5121,KY,38.2542,-85.7594
14869,LOUISVILLE,40241-6138,KY,38.2542,-85.7594
14868,LOUISVILLE,40220-1941,KY,38.2542,-85.7594
14867,LOUISVILLE,40214-4967,KY,38.2542,-85.7594
14866,LOUISVILLE,40207-1307,KY,38.2542,-85.7594
14865,LOUISVILLE,40207,KY,38.2542,-85.7594
14863,LOUISVILLE,40205-1111,KY,38.2542,-85.7594
14862,LOUISVILLE,40204-1308,KY,38.2542,-85.7594
14861,LOUISVILLE,40204-1161,KY,38.2542,-85.7594
14860,LONDON,40741-7887,KY,37.129,-84.0833
14859,LEXINGTON,40509-1963,KY,38.0464,-84.497
14857,Lexington,40509-1402,KY,38.0464,-84.497
14856,LEXINGTON,40502-3323,KY,38.0464,-84.497
14855,LANCASTER,40444-8254,KY,37.6195,-84.578
14854,LAGRANGE,40031-9442,KY,38.4076,-85.3788
14853,LA CENTER,42056-9781,KY,37.0767,-88.9737
14852,KUTTAWA,42055-6716,KY,37.0589,-88.1325
14851,IRVINE,40336,KY,37.7006,-83.9738
14850,INDEPENDENCE,41051-8400,KY,38.9431,-84.5441
14849,HENDERSON,42420-2725,KY,37.7672,-87.5574
14847,HARRODSBURG,40330-8705,KY,37.7623,-84.8433
14844,GEORGETOWN,40324-8836,KY,38.2098,-84.5588
14842,FORT WRIGHT,41011-2604,KY,39.0517,-84.5341
14841,FORT MITCHELL,41017-2909,KY,39.0595,-84.5474
14840,COLUMBIA,42728-8920,KY,37.1028,-85.3064
14837,CAMPBELLSVILLE,42718-1738,KY,37.3434,-85.3419
14836,Brooksville,41004,KY,38.6826,-84.0658
14834,BOAZ,42027-8349,KY,36.8856,-88.6345
14830,ASHLAND,41102-6772,KY,38.4784,-82.6379
14829,ASHLAND,41101-5040,KY,38.4784,-82.6379
14828,WICHITA,67230-1452,KS,37.6922,-97.3375
14825,WICHITA,67212-3779,KS,37.6922,-97.3375
14824,Wichita,67212,KS,37.6922,-97.3375
14823,WICHITA,67207-1134,KS,37.6922,-97.3375
14821,WICHITA,67206-4445,KS,37.6922,-97.3375
14820,WICHITA,67206-1924,KS,37.6922,-97.3375
14819,WALNUT,66780-4250,KS,37.6014,-95.078
14818,TOPEKA,66614-4109,KS,39.049,-95.6776
14817,SHAWNEE,66216-1996,KS,39.0417,-94.7202
14816,SHAWNEE,66203-5521,KS,39.0417,-94.7202
14815,SATANTA,67870-0565,KS,37.4371,-100.9883
14813,PRATT,67124-1850,KS,37.6281,-98.7485
14810,PITTSBURG,66762-8545,KS,37.4109,-94.705
14808,OLATHE,66062-8029,KS,38.8844,-94.8161
14806,OLATHE,66062-7920,KS,38.8844,-94.8161
14805,OLATHE,66061-5619,KS,38.8844,-94.8161
14804,LEAWOOD,66224-3621,KS,38.9667,-94.6169
14803,LEAWOOD,66224,KS,38.9667,-94.6169
14801,LEAWOOD,66209-2138,KS,38.9667,-94.6169
14800,LANSING,66043-4503,KS,39.2486,-94.9002
14799,KANSAS CITY,66109-3737,KS,39.1147,-94.7495
14798,KANSAS CITY,66103-1801,KS,39.1147,-94.7495
14796,HAYS,67601-3613,KS,38.8792,-99.3268
14795,GIRARD,66743-9551,KS,37.5112,-94.838
14794,EMPORIA,66801-7673,KS,38.404,-96.1816
14793,EMPORIA,66801-5887,KS,38.404,-96.1816
14792,EMMETT,66422-9708,KS,39.3072,-96.0561
14790,DeSoto,66018,KS,38.9792,-94.9686
14789,Derby,67037,KS,37.5456,-97.2689
14788,CLEARWATER,67026-8506,KS,37.5028,-97.5045
14785,Clay Center,67432,Ks,39.3769,-97.1247
14784,ATWOOD,67730-1759,KS,39.8067,-101.0421
14782,VERSAILLES,40383-9271,KENTUCKY,38.0526,-84.7299
14780,LOUISVILLE,40258-2332,KENTUCKY,38.2542,-85.7594
14779,LEXINGTON,40504-1324,KENTUCKY,38.0464,-84.497
14778,WICHITA,67211-5634,KANSAS,37.6922,-97.3375
14777,SALINA,67401-6971,KANSAS,38.8403,-97.6114
14776,Leavenworth,66048-4189,Kansas,39.3111,-94.9228
14775,Webster City,50595,Iowa,42.4663,-93.8252
14772,Urbandale,50323,Iowa,41.6275,-93.7381
14770,Storm Lake,50588,Iowa,42.6411,-95.2097
14769,SAINT ANSGAR,50472-1513,IOWA,43.3783,-92.9188
14768,MASON CITY,50401-2310,IOWA,43.1536,-93.201
14766,Iowa City,52246,Iowa,41.6613,-91.5299
14765,Epworth,52045,Iowa,42.445,-90.9321
14764,Westfield,46074,Indiana,40.0428,-86.1275
14762,SOUTH BEND,46619-3341,INDIANA,41.6834,-86.25
14761,Moores HIll,47032,Indiana,39.1134,-85.088
14760,MIDDLEBURY,46540-8706,INDIANA,41.675,-85.7058
14759,fort wayne,46845,indiana,41.08,-85.1386
14758,Chesterton,46304-2943,Indiana,41.6106,-87.0642
14757,Lakeville,46536,IN.,41.5245,-86.2733
14756,Wolcott,47995-8243,IN,40.7581,-87.0417
14755,WINAMAC,46996-8760,IN,41.0514,-86.6031
14754,WEST LAFAYETTE,47906-4884,IN,40.4259,-86.9081
14753,Vincennes,47591,IN,38.6773,-87.5286
14752,VALPARAISO,46383-7088,IN,41.4731,-87.0611
14748,Valparaiso,46383,IN,41.4731,-87.0611
14747,SOUTH BEND,46637-3429,IN,41.6834,-86.25
14745,SOUTH BEND,46635-1123,IN,41.6834,-86.25
14744,SOUTH BEND,46619-1535,IN,41.6834,-86.25
14741,SOUTH BEND,46617-1492,IN,41.6834,-86.25
14740,SELMA,47383-9338,IN,40.1915,-85.2686
14739,Sedalia,46067,IN,40.4156,-86.5147
14738,Scottsburg,47170-6724,IN,38.6856,-85.7702
14737,SAINT JOHN,46373-9559,IN,41.45,-87.47
14735,ROANOKE,46783-0586,IN,40.9625,-85.3733
14733,RICHMOND,47374-1221,IN,39.8287,-84.8899
14732,PERU,46970-7215,IN,40.7537,-86.0689
14731,NEW ALBANY,47150-4403,IN,38.2856,-85.8241
14730,NEW ALBANY,47150-1906,IN,38.2856,-85.8241
14729,MUNSTER,46321-3427,IN,41.5645,-87.5125
14727,MUNCIE,47302-9404,IN,40.1937,-85.3865
14725,Mishawaka,46544-9715,IN,41.662,-86.1586
14723,MIDDLETOWN,47356-1143,IN,40.0573,-85.5372
14722,MARTINSVILLE,46151-9455,IN,39.4278,-86.4283
14720,MARTINSVILLE,46151-6480,IN,39.4278,-86.4283
14719,LOGANSPORT,46947-8503,IN,40.7545,-86.3567
14716,La Porte,46350-4142,IN,41.61,-86.72
14715,KOKOMO,46902-2024,IN,40.4864,-86.1336
14714,Indianapolis,46268-4061,IN,39.7683,-86.1584
14713,Indianapolis,46240,In,39.7683,-86.1584
14712,INDIANAPOLIS,46236-5112,IN,39.7683,-86.1584
14711,INDIANAPOLIS,46227-2551,IN,39.7683,-86.1584
14710,Indianapolis,46226-1034,IN,39.7683,-86.1584
14709,INDIANAPOLIS,46220-1838,IN,39.7683,-86.1584
14708,Indianapolis,46220,IN,39.7683,-86.1584
14705,INDIANAPOLIS,46219-4124,IN,39.7683,-86.1584
14704,INDIANAPOLIS,46216,IN,39.7683,-86.1584
14703,Indianapolis,46214,in,39.7683,-86.1584
14702,INDIANAPOLIS,46208-7708,IN,39.7683,-86.1584
14701,HEBRON,46341,IN,41.3186,-87.2003
14700,HANOVER,47243-9099,IN,38.7142,-85.4736
14699,HAMMOND,46324,IN,41.5834,-87.5
14698,GREENWOOD,46143-1932,IN,39.6137,-86.1067
14697,GREENWOOD,46142-7402,IN,39.6137,-86.1067
14696,Greenfield,46140,IN,39.7855,-85.7682
14693,goshen,46528,in,41.5824,-85.8344
14692,GARY,46404-3253,IN,41.6021,-87.3371
14691,GARRETT,46738-1572,IN,41.3495,-85.1355
14690,Ft. Wayne,46835,IN,41.08,-85.1386
14689,FORT WAYNE,46825-5239,IN,41.08,-85.1386
14688,Fort Wayne,46825,IN,41.08,-85.1386
14687,FORT WAYNE,46804-3564,IN,41.08,-85.1386
14684,Floyds Knobs,47119,IN,38.3244,-85.8735
14682,Fishers,46037-3721,IN,39.9556,-86.0139
14681,EVANSVILLE,47715-2498,IN,37.9748,-87.5558
14680,ELKHART,46514-9151,IN,41.682,-85.9767
14679,Danville,46122,IN,39.7606,-86.5264
14676,Culver,46511-9604,IN,41.2189,-86.4231
14675,CROWN POINT,46307-8169,IN,41.417,-87.3653
14673,CROWN POINT,46307-2625,IN,41.417,-87.3653
14672,CROWN POINT,46307-1859,IN,41.417,-87.3653
14670,COVINGTON,47932-7965,IN,40.1417,-87.3947
14669,COLUMBIA CITY,46725-9023,IN,41.1573,-85.4883
14667,Chesterton,46304-2690,IN,41.6106,-87.0642
